experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1814;3;90;0,0185;1,9763;1,7064;2,8300;107,0600;1089;427;25940
Ex 3 day 1814;3;91;0,0185;1,9658;1,2907;3,7700;106,4900;1064;536;25940
Ex 3 day 1814;4;92;0,0545;4,2465;3,0101;3,3000;77,8800;830;712;21986
Ex 3 day 1814;4;93;0,0545;3,3791;2,5484;3,7700;61,9700;741;754;21986
Ex 3 day 1814;4;94;0,0545;3,1803;2,4897;3,7700;58,3200;786;771;21986
Ex 3 day 1814;4;95;0,0545;3,5021;2,5024;3,3000;64,2300;795;799;21986
Ex 3 day 1814;4;96;0,0545;3,2485;2,4247;3,7700;59,5800;753;752;21986
Ex 3 day 1814;4;97;0,0545;3,4535;2,6059;3,3000;63,3400;786;712;21986
Ex 3 day 1814;4;98;0,0545;3,2657;2,0543;4,2400;59,8900;762;665;21986
Ex 3 day 1814;4;99;0,0545;2,8907;2,2001;3,7700;53,0100;745;695;21986
Ex 3 day 1814;4;100;0,0545;3,0027;2,1121;3,3000;55,0700;808;710;21986
Ex 3 day 1814;4;101;0,0545;2,8786;2,1580;3,7700;52,7900;821;688;21986
Ex 3 day 1814;4;102;0,0545;2,6400;2,0299;3,7700;48,4200;774;813;21986
Ex 3 day 1814;4;103;0,0545;3,0263;2,2526;2,8300;55,5000;775;760;21986
Ex 3 day 1814;4;104;0,0545;2,5022;2,0789;3,7700;45,8900;726;788;21986
Ex 3 day 1814;4;105;0,0545;2,3361;2,0054;2,8300;42,8400;817;740;21986
Ex 3 day 1814;4;106;0,0545;2,5034;1,8680;3,3000;45,9100;775;741;21986
Ex 3 day 1814;4;107;0,0545;2,3455;1,8146;3,7700;43,0200;800;652;21986
Ex 3 day 1814;4;108;0,0545;1,9563;1,3591;4,2400;35,8800;841;694;21986
Ex 3 day 1814;4;109;0,0545;1,8818;1,4977;3,7700;34,5100;798;764;21986
Ex 3 day 1814;4;110;0,0545;2,0372;1,8060;2,8300;37,3600;799;704;21986
Ex 3 day 1814;4;111;0,0545;2,2503;1,6607;3,7700;41,2700;736;710;21986
Ex 3 day 1814;4;112;0,0545;2,0815;1,5554;3,3000;38,1700;816;716;21986
Ex 3 day 1814;4;113;0,0545;2,0160;1,6940;2,8300;36,9700;767;727;21986
Ex 3 day 1814;4;114;0,0545;1,7042;1,2532;2,8300;31,2500;778;728;21986
Ex 3 day 1814;4;115;0,0545;1,7694;1,5273;2,8300;32,4500;828;744;21986
Ex 3 day 1814;4;116;0,0545;2,3446;1,8599;2,8300;43,0000;764;692;21986
Ex 3 day 1814;4;117;0,0545;1,5203;1,0124;3,3000;27,8800;757;652;21986
Ex 3 day 1814;4;118;0,0545;1,8268;1,3653;3,7700;33,5000;816;768;21986
