experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1819;7;294;0,0575;1,6534;1,4315;2,8300;28,7800;837;958;5468
Ex 3 day 1819;8;295;0,0327;4,7969;4,1222;2,8300;146,8400;895;994;5789
Ex 3 day 1819;8;296;0,0327;3,6112;2,6619;3,3000;110,5500;860;1015;5789
Ex 3 day 1819;8;297;0,0327;3,4489;2,4998;3,3000;105,5800;915;1000;5789
Ex 3 day 1819;8;298;0,0327;3,3563;2,2790;3,3000;102,7500;916;958;5789
Ex 3 day 1819;8;299;0,0327;3,5298;2,4723;3,3000;108,0600;902;980;5789
Ex 3 day 1819;8;300;0,0327;3,1786;2,3483;3,3000;97,3100;889;961;5789
Ex 3 day 1819;8;301;0,0327;2,6230;2,0350;3,3000;80,2900;882;978;5789
Ex 3 day 1819;8;302;0,0327;2,5871;1,9037;3,7700;79,2000;929;978;5789
Ex 3 day 1819;8;303;0,0327;2,4744;2,1409;2,8300;75,7500;903;1026;5789
Ex 3 day 1819;8;304;0,0327;2,2278;1,6035;3,3000;68,2000;923;1007;5789
Ex 3 day 1819;8;305;0,0327;1,7436;1,0712;3,3000;53,3700;898;1007;5789
Ex 3 day 1819;8;306;0,0327;1,7817;1,5829;2,8300;54,5400;870;977;5789
Ex 3 day 1819;8;307;0,0327;1,6606;1,1178;3,3000;50,8300;882;1012;5789
Ex 3 day 1819;8;308;0,0327;1,8520;1,4456;2,8300;56,6900;896;974;5789
