experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y
Ex 3 day 187,5,334,-0.0174,3.0668,2.0999,2.83,-176.28,837,682
Ex 3 day 187,5,335,-0.0174,2.2362,1.7089,2.83,-128.54,880,703
Ex 3 day 187,5,336,-0.0174,3.623,2.7324,2.83,-208.25,956,620
Ex 3 day 187,5,337,-0.0174,2.64,1.9615,2.83,-151.75,854,699
Ex 3 day 187,5,338,-0.0174,2.3602,1.8097,2.83,-135.67,893,740
Ex 3 day 187,5,339,-0.0174,1.9293,1.4226,2.83,-110.9,966,632
Ex 3 day 187,5,340,-0.0174,2.0776,1.776,2.83,-119.42,820,741
Ex 3 day 187,5,341,-0.0174,2.2775,1.8865,2.83,-130.92,897,659
Ex 3 day 187,5,342,-0.0174,2.1308,1.5933,3.77,-122.48,942,699
Ex 3 day 187,5,343,-0.0174,1.4543,1.3419,3.3,-83.6,883,652
Ex 3 day 187,5,344,-0.0174,2.1502,1.6951,2.83,-123.6,947,647
Ex 3 day 187,5,345,-0.0174,2.1373,1.8455,2.83,-122.86,842,733
Ex 3 day 187,5,346,-0.0174,0.808,1.3348,5.19,-46.44,886,719
Ex 3 day 187,5,347,-0.0174,1.7514,1.3336,2.83,-100.68,829,679
Ex 3 day 187,5,348,-0.0174,1.7505,1.253,2.83,-100.62,901,719
Ex 3 day 187,5,349,-0.0174,1.4346,1.1051,2.83,-82.46,879,676
Ex 3 day 187,5,350,-0.0174,2.6891,2.043,2.83,-154.58,959,706
Ex 3 day 187,5,351,-0.0174,2.7516,2.183,2.83,-158.16,820,696
Ex 3 day 187,5,352,-0.0174,2.3303,1.7983,2.83,-133.95,843,654
Ex 3 day 187,5,353,-0.0174,1.5511,1.555,2.83,-89.16,966,644
Ex 3 day 187,5,354,-0.0174,2.6704,2.119,2.83,-153.5,804,737
Ex 3 day 187,5,355,-0.0174,1.6723,1.2497,4.71,-96.13,877,687
Ex 3 day 187,5,356,-0.0174,2.1919,1.7729,2.83,-126.0,905,677
Ex 3 day 187,5,357,-0.0174,1.919,1.4531,2.83,-110.31,956,644
Ex 3 day 187,5,358,-0.0174,2.044,1.5256,2.83,-117.49,887,656
Ex 3 day 187,5,359,-0.0174,1.3731,1.0496,2.83,-78.93,905,685
Ex 3 day 187,5,360,-0.0174,2.1866,1.7321,2.83,-125.69,904,699
Ex 3 day 187,5,361,-0.0174,2.3068,1.8724,2.83,-132.6,940,623
Ex 3 day 187,5,362,-0.0174,2.2616,1.8005,2.83,-130.0,819,685
Ex 3 day 187,5,363,-0.0174,2.083,1.7347,2.83,-119.73,951,656
Ex 3 day 187,5,364,-0.0174,2.4645,1.8573,2.83,-141.66,908,693
Ex 3 day 187,5,365,-0.0174,1.4851,1.3915,4.24,-85.36,893,701
Ex 3 day 187,5,366,-0.0174,1.9216,1.5793,2.83,-110.45,941,627
Ex 3 day 187,5,367,-0.0174,2.5338,1.8632,2.83,-145.65,921,648
Ex 3 day 187,5,368,-0.0174,1.4708,1.194,2.83,-84.54,804,693
Ex 3 day 187,5,369,-0.0174,1.2211,0.881,4.24,-70.19,883,739
Ex 3 day 187,5,370,-0.0174,1.8639,1.448,2.83,-107.14,877,716
Ex 3 day 187,5,371,-0.0174,2.2346,1.9136,2.83,-128.45,919,745
Ex 3 day 187,5,372,-0.0174,1.612,1.2577,2.83,-92.66,894,638
Ex 3 day 187,5,373,-0.0174,1.9852,1.5442,2.83,-114.11,822,686
Ex 3 day 187,5,374,-0.0174,2.5469,2.0159,2.83,-146.4,868,738
Ex 3 day 187,5,375,-0.0174,1.2609,1.2353,3.3,-72.48,926,619
Ex 3 day 187,5,376,-0.0174,1.9565,1.517,2.83,-112.46,916,693
Ex 3 day 187,5,377,-0.0174,1.1516,1.3063,4.71,-66.2,932,634
Ex 3 day 187,5,378,-0.0174,2.1699,1.7469,2.83,-124.73,829,705
Ex 3 day 187,5,379,-0.0174,1.6251,1.1738,2.83,-93.42,897,682
Ex 3 day 187,5,380,-0.0174,1.5581,1.2598,2.83,-89.56,915,611
Ex 3 day 187,5,381,-0.0174,1.7255,1.277,2.83,-99.18,927,701
Ex 3 day 187,5,382,-0.0174,2.0219,1.6656,2.83,-116.22,949,616
Ex 3 day 187,5,383,-0.0174,1.5352,1.19,2.83,-88.25,929,735
Ex 3 day 187,5,384,-0.0174,2.2097,1.5924,2.83,-127.02,850,716
Ex 3 day 187,5,385,-0.0174,2.148,1.3094,2.83,-123.47,872,724
Ex 3 day 187,5,386,-0.0174,2.2468,1.4465,2.83,-129.15,875,708
Ex 3 day 187,5,387,-0.0174,1.6029,1.4388,2.83,-92.14,914,718
Ex 3 day 187,5,388,-0.0174,0.9119,0.9972,3.77,-52.42,952,715
Ex 3 day 187,5,389,-0.0174,1.5649,1.272,2.83,-89.95,871,678
Ex 3 day 187,5,390,-0.0174,2.4554,1.8357,2.83,-141.14,945,678
Ex 3 day 187,5,391,-0.0174,1.6031,1.3519,2.83,-92.15,848,741
Ex 3 day 187,5,392,-0.0174,1.7176,1.1297,2.83,-98.73,931,663
Ex 3 day 187,5,393,-0.0174,1.7925,1.2572,2.83,-103.04,897,728
Ex 3 day 187,5,394,-0.0174,1.768,1.3954,2.83,-101.63,919,681
Ex 3 day 187,5,395,-0.0174,1.981,1.4274,3.3,-113.87,908,624
Ex 3 day 187,5,396,-0.0174,1.4206,0.9033,3.77,-81.66,973,673
Ex 3 day 187,5,397,-0.0174,1.8296,1.465,2.83,-105.17,925,639
Ex 3 day 187,5,398,-0.0174,1.4131,1.063,2.83,-81.23,982,696
Ex 3 day 187,5,399,-0.0174,1.8547,1.6338,2.83,-106.61,811,682
Ex 3 day 187,5,400,-0.0174,1.9318,1.5177,2.83,-111.04,874,661
Ex 3 day 187,5,401,-0.0174,1.3817,1.0893,2.83,-79.42,929,687
Ex 3 day 187,5,402,-0.0174,1.6336,1.3401,2.83,-93.9,844,677
Ex 3 day 187,5,403,-0.0174,1.9843,1.4014,2.83,-114.06,891,682
Ex 3 day 187,5,404,-0.0174,2.2143,1.6534,2.83,-127.28,847,728
Ex 3 day 187,6,405,0.1144,4.1257,3.2953,2.83,36.06,518,993
Ex 3 day 187,6,406,0.1144,3.9997,2.7874,3.3,34.96,519,920
Ex 3 day 187,6,407,0.1144,3.4761,2.1821,4.24,30.38,519,971
Ex 3 day 187,6,408,0.1144,3.3873,2.504,3.3,29.61,517,945
Ex 3 day 187,6,409,0.1144,2.878,2.4867,2.83,25.15,499,906
Ex 3 day 187,6,410,0.1144,2.1165,1.3952,5.19,18.5,503,973
Ex 3 day 187,6,411,0.1144,2.0486,1.7802,2.83,17.91,509,994
Ex 3 day 187,6,412,0.1144,2.2317,1.9166,2.83,19.51,503,953
Ex 3 day 187,7,413,0.0466,3.2033,2.2689,3.3,68.72,396,956
Ex 3 day 187,7,414,0.0466,3.4106,2.8501,2.83,73.16,411,929
Ex 3 day 187,7,415,0.0466,2.7373,1.8717,3.3,58.72,384,959
Ex 3 day 187,7,416,0.0466,2.541,2.1288,2.83,54.51,416,997
Ex 3 day 187,7,417,0.0466,2.8061,2.4252,2.83,60.2,390,995
Ex 3 day 187,7,418,0.0466,2.2771,1.7448,2.83,48.85,380,985
Ex 3 day 187,7,419,0.0466,3.4448,2.403,2.83,73.9,403,1024
Ex 3 day 187,7,420,0.0466,2.8386,2.255,2.83,60.89,395,966
Ex 3 day 187,7,421,0.0466,1.7018,1.4155,3.3,36.51,428,931
Ex 3 day 187,7,422,0.0466,2.3578,1.7149,2.83,50.58,429,950
Ex 3 day 187,7,423,0.0466,2.316,1.5965,2.83,49.68,402,991
Ex 3 day 187,7,424,0.0466,1.3276,1.4042,3.77,28.48,404,1005
Ex 3 day 187,7,425,0.0466,2.615,1.9519,2.83,56.1,403,1018
Ex 3 day 187,7,426,0.0466,1.8911,1.6098,2.83,40.57,395,1007
Ex 3 day 187,7,427,0.0466,1.9065,1.6428,2.83,40.9,407,967
Ex 3 day 187,7,428,0.0466,2.1773,1.9716,2.83,46.71,426,967
Ex 3 day 187,7,429,0.0466,2.4921,2.1836,2.83,53.46,420,957
Ex 3 day 187,7,430,0.0466,1.7433,1.4659,2.83,37.4,412,1006
Ex 3 day 187,7,431,0.0466,2.0581,1.7417,2.83,44.15,388,982
Ex 3 day 187,7,432,0.0466,2.1046,1.4869,2.83,45.15,389,938
Ex 3 day 187,7,433,0.0466,2.0562,1.7216,2.83,44.11,397,941
Ex 3 day 187,7,434,0.0466,1.8096,1.2993,2.83,38.82,423,945
Ex 3 day 187,7,435,0.0466,1.6104,1.2734,2.83,34.55,377,967
Ex 3 day 187,7,436,0.0466,1.7175,1.3991,2.83,36.84,392,924
Ex 3 day 187,7,437,0.0466,2.0315,1.6132,2.83,43.58,378,1009
Ex 3 day 187,7,438,0.0466,1.0522,1.4562,4.71,22.57,388,1018
Ex 3 day 187,7,439,0.0466,1.2688,1.214,3.3,27.22,378,940
Ex 3 day 187,7,440,0.0466,1.8314,1.753,2.83,39.29,425,978
Ex 3 day 187,7,441,0.0466,2.1821,1.6616,2.83,46.81,398,922
Ex 3 day 187,7,442,0.0466,1.9678,1.6127,2.83,42.21,381,995
Ex 3 day 187,7,443,0.0466,1.8286,1.2958,2.83,39.23,429,940
Ex 3 day 187,8,444,-0.0114,3.1335,2.5588,2.83,-274.81,417,1026
Ex 3 day 187,8,445,-0.0114,3.6222,2.1796,3.3,-317.68,523,1039
Ex 3 day 187,8,446,-0.0114,2.7048,1.9081,3.77,-237.22,434,1039
Ex 3 day 187,8,447,-0.0114,2.7309,2.0812,2.83,-239.51,470,1014
Ex 3 day 187,8,448,-0.0114,1.9291,1.7728,4.71,-169.19,416,1039
Ex 3 day 187,8,449,-0.0114,2.361,2.0136,2.83,-207.07,514,1018
Ex 3 day 187,8,450,-0.0114,2.4982,2.0783,2.83,-219.1,453,1002
Ex 3 day 187,8,451,-0.0114,2.1309,1.3204,3.3,-186.88,491,1039
Ex 3 day 187,8,452,-0.0114,1.4264,1.1641,3.3,-125.1,503,1039
Ex 3 day 187,8,453,-0.0114,2.4358,1.9283,2.83,-213.62,449,991
Ex 3 day 187,8,454,-0.0114,2.0616,1.257,3.3,-180.81,459,1016
Ex 3 day 187,8,455,-0.0114,2.2919,1.6158,2.83,-201.01,461,998
Ex 3 day 187,8,456,-0.0114,2.0356,1.4992,3.77,-178.53,470,1039
Ex 3 day 187,8,457,-0.0114,1.3968,1.1277,2.83,-122.51,441,1023
Ex 3 day 187,8,458,-0.0114,1.8797,1.4013,2.83,-164.86,509,1026
Ex 3 day 187,8,459,-0.0114,1.4753,1.1383,2.83,-129.39,479,1029
Ex 3 day 187,8,460,-0.0114,2.3751,1.9673,2.83,-208.31,434,991
Ex 3 day 187,9,461,0.0058,2.148,1.4334,2.83,369.46,425,1010
